1.120000e+00	6.210297e-01	-1.158823e-07
1.130000e+00	6.265746e-01	-1.252204e-07
1.140000e+00	6.321195e-01	-1.352838e-07
1.150000e+00	6.376644e-01	-1.461269e-07
1.160000e+00	6.432093e-01	-1.578074e-07
1.170000e+00	6.487542e-01	-1.703875e-07
1.180000e+00	6.542991e-01	-1.839337e-07
1.190000e+00	6.598440e-01	-1.985171e-07
1.200000e+00	6.653889e-01	-2.142139e-07
1.210000e+00	6.709338e-01	-2.311057e-07
1.220000e+00	6.764787e-01	-2.492796e-07
1.230000e+00	6.820236e-01	-2.688289e-07
1.240000e+00	6.875686e-01	-2.898533e-07
1.250000e+00	6.931135e-01	-3.124596e-07
1.260000e+00	6.986584e-01	-3.367615e-07
1.270000e+00	7.042033e-01	-3.628811e-07
1.280000e+00	7.097482e-01	-3.909482e-07
1.290000e+00	7.152931e-01	-4.211020e-07
1.300000e+00	7.208380e-01	-4.534909e-07
1.310000e+00	7.263829e-01	-4.882732e-07
1.320000e+00	7.319278e-01	-5.256182e-07
1.330000e+00	7.374727e-01	-5.657063e-07
1.340000e+00	7.430176e-01	-6.087302e-07
1.350000e+00	7.485625e-01	-6.548951e-07
1.360000e+00	7.541074e-01	-7.044202e-07
1.370000e+00	7.596523e-01	-7.575391e-07
1.380000e+00	7.651972e-01	-8.145006e-07
1.390000e+00	7.707422e-01	-8.755700e-07
1.400000e+00	7.762871e-01	-9.410301e-07
1.410000e+00	7.818320e-01	-1.011182e-06
1.420000e+00	7.873769e-01	-1.086346e-06
1.430000e+00	7.929218e-01	-1.166864e-06
1.440000e+00	7.984667e-01	-1.253099e-06
1.450000e+00	8.040116e-01	-1.345438e-06
1.460000e+00	8.095565e-01	-1.444293e-06
1.470000e+00	8.151014e-01	-1.550101e-06
1.480000e+00	8.206463e-01	-1.663327e-06
1.490000e+00	8.261912e-01	-1.784467e-06
1.500000e+00	8.317361e-01	-1.914047e-06
1.510000e+00	8.372810e-01	-2.052626e-06
1.520000e+00	8.428259e-01	-2.200798e-06
1.530000e+00	8.483708e-01	-2.359194e-06
1.540000e+00	8.539157e-01	-2.528484e-06
1.550000e+00	8.594606e-01	-2.709380e-06
1.560000e+00	8.650055e-01	-2.902638e-06
1.570000e+00	8.705505e-01	-3.109058e-06
1.580000e+00	8.760954e-01	-3.329492e-06
1.590000e+00	8.816403e-01	-3.564842e-06
1.600000e+00	8.871852e-01	-3.816065e-06
1.610000e+00	8.927301e-01	-4.084175e-06
1.620000e+00	8.982750e-01	-4.370248e-06
1.630000e+00	9.038199e-01	-4.675424e-06
1.640000e+00	9.093648e-01	-5.000910e-06
1.650000e+00	9.149097e-01	-5.347985e-06
1.660000e+00	9.204546e-01	-5.718004e-06
1.670000e+00	9.259995e-01	-6.112402e-06
1.680000e+00	9.315444e-01	-6.532697e-06
1.690000e+00	9.370893e-01	-6.980495e-06
1.700000e+00	9.426342e-01	-7.457497e-06
1.710000e+00	9.481791e-01	-7.965501e-06
1.720000e+00	9.537239e-01	-8.506409e-06
1.730000e+00	9.592688e-01	-9.082231e-06
1.740000e+00	9.648137e-01	-9.695092e-06
1.750000e+00	9.703586e-01	-1.034724e-05
1.760000e+00	9.759035e-01	-1.104105e-05
1.770000e+00	9.814484e-01	-1.177902e-05
1.780000e+00	9.869933e-01	-1.256380e-05
1.790000e+00	9.925382e-01	-1.339819e-05
1.800000e+00	9.980831e-01	-1.428514e-05
1.810000e+00	1.003628e+00	-1.522776e-05
1.820000e+00	1.009173e+00	-1.622933e-05
1.830000e+00	1.014718e+00	-1.729331e-05
1.840000e+00	1.020263e+00	-1.842337e-05
1.850000e+00	1.025807e+00	-1.962334e-05
